hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
700407920210950,3,1.0,1,4,2,301,3011,1,1,42,29540,71,,1.0,,4,4,16,,2,39,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1000.0,200.0,2.0,2.0,2.0,,,11407.1742,2951.1985,0,0,0.0,0.0,0,0,15024,4,1.0,,,,,,3029.9404,8590.0,4600.0,-1,,,,,2.0,2.0,106042.0,2015,662,659,0,0,0,0,0,12.0,15.0,44.0,2015,2.0,1,8,2,301,3011,1,42,29540,71,,1.0,,4,4,17,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,15.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,808.0,121.2,2.0,2.0,1.0,1.0,2.0,14678.8576,3308.1195,0,0,0.0,0.0,0,0,71065,4,,,4.0,,,,3304.1276,8590.0,4600.0,-1,,,,,2.0,2.0,104747.0,2016,674,659,0,0,0,0,0,15.0,15.0,44.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,1,recruitment
712261701970405,3,1.0,1,4,2,301,3011,1,1,42,29540,71,,1.0,,4,1,66,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1825.0,1003.8,2.0,2.0,,,,13089.8491,3221.9034,0,0,0.0,0.0,0,0,15025,1,,,,,,,3097.4736,7790.0,9130.0,-1,4.0,,,,,,106043.0,2015,662,659,0,0,0,0,0,,22.0,39.0,2015,1.0,1,8,2,301,3011,1,42,29540,71,,1.0,,4,1,67,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,28.0,,,4.0,,,4.0,4.0,0.0,1,1.0,,1.0,1850.0,940.0,2.0,2.0,,,,13581.3517,3420.1945,0,0,1.0,0.0,0,0,46404,1,,,,,,,3311.9424,7790.0,9130.0,-1,4.0,,,,,,104759.0,2016,674,659,0,0,0,0,0,,22.0,39.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,1,recruitment
712261701970405,3,1.0,1,4,2,301,3011,1,1,42,29540,71,,1.0,,4,3,60,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1800.0,684.0,2.0,2.0,,,,11822.4032,2982.6123,0,0,0.0,0.0,0,0,15025,2,,,,,,,2949.3945,7870.0,2440.0,-1,,,,,,,106044.0,2015,662,659,0,0,0,0,0,,8.0,40.0,2015,1.0,1,8,2,301,3011,1,42,29540,71,,1.0,,4,3,61,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,200.0,2.0,2.0,,,,11154.3301,2771.328,0,0,1.0,,0,42,46404,2,,,,,,,2762.8993,7870.0,2440.0,-1,,,,,,,104760.0,2016,674,659,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,1,recruitment
771226004940941,3,1.0,4,4,2,301,3011,1,1,42,27780,21,,1.0,,2,1,77,,2,43,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11905.1676,3003.8564,0,0,,,0,0,51596,1,,,,,,,3005.1268,,,-1,,,,,,,106049.0,2015,662,659,0,0,0,0,0,,,,2015,1.0,4,8,2,301,3011,1,42,27780,21,,1.0,,2,1,78,,2,43,1,,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11689.517,2980.287,0,0,,,0,0,13233,1,,,,,,,2960.4874,,,-1,,,,,,,104766.0,2016,674,659,0,0,0,0,0,,,,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,0,recruitment
801406202210110,3,1.0,7,4,2,301,3011,1,1,42,20700,89,,1.0,,2,2,85,,2,36,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12010.2507,3030.3704,0,0,,,0,0,12131,1,,,,,,,3031.6521,,,-1,,,,,,,106056.0,2015,662,659,0,0,0,0,0,10.0,,,2015,1.0,7,8,2,301,3011,1,42,20700,89,,1.0,,2,2,85,,2,36,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11644.7198,2968.8657,0,0,,,0,0,46433,1,,,,,,,2949.142,,,-1,,,,,,,104768.0,2016,674,659,0,0,0,0,0,10.0,,,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,0,recruitment
852780301450408,3,1.0,4,4,2,301,3011,1,1,42,49620,133,,1.0,,3,1,41,,2,44,1,,1,1,1,6,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12398.9859,3008.9669,8,2,,,0,0,43227,1,,,,,,,3109.6944,,,-1,,,,,,,106072.0,2015,662,659,0,1,1,0,1,,,,2015,1.0,4,8,2,301,3011,1,42,49620,133,,1.0,,3,1,42,,2,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,24.0,,24.0,,,17.0,,,7.0,5.0,0.0,1,2.0,,1.0,1400.0,336.0,2.0,2.0,2.0,,,12313.429,3018.4471,3,2,0.0,0.0,0,0,26459,1,,,,,,,3049.6207,8470.0,2300.0,-1,,,,,,,104778.0,2016,674,659,0,0,1,0,0,,8.0,43.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,0,recruitment
892030301660405,3,1.0,1,4,2,301,3011,1,1,42,39740,11,,1.0,,3,1,41,2.0,2,42,4,,1,1,1,1,2,57,453,453,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,16029.4824,3714.6323,3,1,,,0,0,64564,1,,,3.0,,,,4020.2313,,,-1,,,,,,,106075.0,2015,662,659,0,0,1,0,0,14.0,,,2015,1.0,1,8,2,301,3011,1,42,39740,11,,1.0,,3,1,42,2.0,2,42,4,,1,1,1,2,57,453,453,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,18835.5678,4521.898,3,1,,,0,0,37542,1,,,3.0,,,,4888.2187,,,-1,,,,,,,104781.0,2016,674,659,0,0,1,0,0,14.0,,,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,0,recruitment
892030301660405,3,1.0,1,4,2,301,3011,1,1,42,39740,11,,1.0,,3,3,43,1.0,1,35,6,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1900.0,450.0,2.0,2.0,2.0,,,13808.2247,3408.4483,3,1,1.0,1.0,0,0,64564,2,,,,,,,3435.9938,8770.0,7150.0,-1,,,,,,,106076.0,2015,662,659,0,0,1,0,0,9.0,20.0,47.0,2015,1.0,1,8,2,301,3011,1,42,39740,11,,1.0,,3,3,44,1.0,1,35,6,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1192.3,2.0,2.0,2.0,,,26895.8265,6589.389,3,1,0.0,,0,0,37542,2,,,,,,,6715.091,8770.0,7150.0,-1,,,,,,,104782.0,2016,674,659,0,0,1,0,0,9.0,20.0,47.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,1,recruitment
892030301660405,3,1.0,1,4,2,301,3011,1,1,42,39740,11,,1.0,,3,4,21,,1,40,6,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,18176.3643,4225.1781,0,0,,,0,0,64564,3,,,3.0,,,,4404.5932,,,-1,,,,,1.0,1.0,106078.0,2015,662,659,0,0,0,0,0,14.0,,,2015,1.0,1,8,2,301,3011,1,42,39740,11,,1.0,,3,4,22,,1,40,6,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,5.0,0.0,1,2.0,,1.0,1000.0,200.0,2.0,2.0,1.0,1.0,2.0,16267.386,4116.8015,0,0,0.0,0.0,0,0,37542,3,,,1.0,,,,4148.109,7870.0,5860.0,-1,,,,,1.0,1.0,104784.0,2016,674,659,0,0,0,0,0,12.0,17.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,0,0,recruitment
10200861187487,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,1,77,2.0,1,40,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12681.2922,3128.2401,0,0,,,0,0,44764,1,,,3.0,,,,3205.356,,,-1,,,,,,,125679.0,2015,663,660,0,0,0,0,0,14.0,,,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,78,2.0,1,40,2,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,16522.8899,3829.4847,0,0,,,0,0,53351,1,,,3.0,,,,3945.4086,,,-1,,,,,,,124460.0,2016,675,660,0,0,0,0,0,14.0,,,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,0,recruitment
10200861187487,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,3,78,1.0,2,39,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11903.8738,2980.0884,0,0,,,0,0,44764,2,1.0,,,,,,3080.3579,,,-1,,,,,,,125680.0,2015,663,660,0,0,0,0,0,12.0,,,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,3,79,1.0,2,39,2,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13419.4039,3287.1057,0,0,,,0,0,53351,2,1.0,,,,,,3306.0512,,,-1,,,,,,,124461.0,2016,675,660,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,0,recruitment
10200861187487,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,4,55,,2,44,2,,4,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2600.0,910.0,2.0,2.0,,,,11775.173,3057.9015,0,0,1.0,1.0,0,0,44764,4,,,,,,,2982.4185,4970.0,7810.0,-1,3.0,,,,2.0,1.0,125681.0,2015,663,660,0,0,0,0,0,,21.0,22.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,4,56,,2,44,2,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,15.0,,,15.0,,,6.0,4.0,0.0,1,2.0,,1.0,1000.0,250.0,1.0,,,,,12956.5263,3388.9587,0,0,0.0,0.0,0,0,53351,4,,,,,,,3383.6533,4970.0,4720.0,-1,3.0,,,,2.0,1.0,124463.0,2016,675,660,0,0,0,0,0,,16.0,22.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
10200861187487,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,4,56,,2,40,2,,3,1,3,3,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1817.0,635.95,2.0,2.0,,,,11775.173,3057.9015,0,0,1.0,1.0,0,0,44764,3,,,2.0,,,,2982.4185,4970.0,7810.0,-1,,,,,2.0,1.0,125682.0,2015,663,660,0,0,0,0,0,13.0,21.0,22.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,4,57,,2,40,2,,1,3,3,2,57,57,57,1,0,0,2.0,1.0,,20.0,,15.0,,,15.0,,,6.0,4.0,0.0,1,2.0,,1.0,1000.0,150.0,1.0,,,,,12956.5263,3388.9587,0,0,0.0,0.0,0,0,53351,3,,,2.0,,,,3383.6533,4970.0,4720.0,-1,,,,,2.0,1.0,124464.0,2016,675,660,0,0,0,0,0,13.0,16.0,22.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
10200861187487,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,5,25,,2,39,2,,7,2,1,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,16992.3409,3930.9823,1,1,,,0,0,44764,7,1.0,,,,,,3994.6365,,,-1,,,,,4.0,,125684.0,2015,663,660,1,0,0,0,1,12.0,,,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,5,26,,2,39,2,,1,4,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13086.0502,3401.565,0,0,,,0,0,53351,7,1.0,,,,,,3477.5468,,,-1,,,,,4.0,,124465.0,2016,675,660,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,0,recruitment
10200861187487,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,5,29,,1,40,2,,6,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,2.0,,,23181.9843,5224.0382,0,0,1.0,1.0,0,42,44764,6,,,3.0,,,,5333.0978,5790.0,4760.0,-1,,,,,4.0,,125685.0,2015,663,660,0,0,0,0,0,14.0,16.0,22.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,5,31,,1,40,2,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1400.0,560.0,2.0,2.0,2.0,,,18023.1091,4454.7584,0,0,0.0,0.0,0,0,53351,6,,,3.0,,,,4429.1921,5170.0,4760.0,-1,,,,,4.0,,124466.0,2016,675,660,0,0,0,0,0,14.0,16.0,22.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
10711277669510,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,1,66,2.0,1,34,1,1.0,1,1,1,1,2,303,303,303,4,0,5,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12150.2834,3010.113,0,0,,,0,0,73101,1,,,,,,,3050.878,,,-1,,,,,,,125687.0,2015,663,660,0,0,0,0,0,7.5,,,2015,4.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,67,2.0,1,33,1,1.0,1,1,1,2,303,303,303,4,0,5,2.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,2.0,,,,10646.4431,2813.5452,0,0,1.0,1.0,0,42,65253,1,,,,,,,2738.6729,1180.0,7810.0,-1,,,,,,,124477.0,2016,675,660,0,0,0,0,0,5.5,21.0,14.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,0,recruitment
10711277669510,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,3,59,1.0,2,34,1,1.0,2,1,2,1,2,57,303,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,576.0,2.0,2.0,,,,12784.7766,3200.7931,0,0,1.0,,0,42,73101,2,,,,,,,3149.6882,8680.0,310.0,-1,,,,,,,125688.0,2015,663,660,0,0,0,0,0,7.5,1.0,46.0,2015,4.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,3,60,1.0,2,33,1,1.0,1,2,1,2,57,303,303,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11852.0315,2830.6184,0,0,,,0,0,65253,2,,,,,,,2911.5792,,,-1,,,,,,,124478.0,2016,675,660,0,0,0,0,0,5.5,,,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
10711277669510,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,4,36,,1,39,1,1.0,3,1,3,6,2,57,57,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2050.0,820.0,1.0,,2.0,,,11631.9944,2987.8851,0,0,1.0,1.0,0,42,73101,3,2.0,5.0,,,,,2946.7342,3960.0,7330.0,-1,,,,,2.0,1.0,125689.0,2015,663,660,0,0,0,0,0,9.0,20.0,13.0,2015,4.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,4,37,,1,39,1,1.0,1,3,6,2,57,57,303,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,425.0,2.0,2.0,2.0,,,11371.7712,2971.4076,0,0,1.0,,0,42,65253,3,2.0,5.0,,,,,2981.6992,2170.0,7330.0,-1,,,,,2.0,1.0,124479.0,2016,675,660,0,0,0,0,0,9.0,20.0,19.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
12017295102381,4,1.0,7,4,2,301,3011,1,1,17,16980,0,1.0,1.0,,7,2,74,,2,41,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11316.4471,2758.3386,0,0,,,0,0,23619,1,,,2.0,,,,2820.0952,,,-1,,,,,,,125690.0,2015,663,660,0,0,0,0,0,13.0,,,2015,1.0,7,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,2,76,,2,41,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11132.9476,2691.0594,0,0,,,0,0,33164,1,,,3.0,,,,2734.9285,,,-1,,,,,,,124491.0,2016,675,660,0,0,0,0,0,14.0,,,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,0,recruitment
93037463101261,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,2.0,7,3,50,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,55.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,13441.5933,3035.9287,4,1,,,0,0,55196,2,1.0,,,,,,2989.2873,8690.0,4010.0,4710,2.0,,,,,,125713.0,2015,663,660,0,0,0,1,0,12.0,13.0,46.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,3,51,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,30.0,,55.0,,,,,,2.0,7.0,0.0,2,,,,,,,,2.0,,,11251.5846,2738.6467,0,0,,,0,0,57361,2,1.0,,,,,,2724.3421,8690.0,4010.0,4010,2.0,,,,,,124494.0,2016,675,660,0,0,0,0,0,12.0,13.0,46.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
93037463101261,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,2.0,7,4,17,,2,37,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,15.0,,15.0,,,20.0,,,7.0,4.0,0.0,1,1.0,1.0,1.0,900.0,63.46,2.0,2.0,1.0,1.0,1.0,16889.8206,3244.3318,0,0,0.0,0.0,0,0,55196,4,,,,,,,3263.0027,6570.0,4420.0,-1,,,,,1.0,2.0,125714.0,2015,663,660,0,0,0,0,0,11.0,15.0,26.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,4,19,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,860.0,38.46,2.0,2.0,1.0,1.0,2.0,12481.7212,3353.2942,0,0,0.0,0.0,0,0,57361,4,,,1.0,,,,3187.5725,6570.0,4420.0,-1,,,,,1.0,2.0,124495.0,2016,675,660,0,0,0,0,0,12.0,15.0,26.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
107097765107761,4,1.0,6,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,2,30,,1,44,2,,1,0,0,7,2,57,440,440,1,0,0,1.0,1.0,,50.0,,70.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,2.0,,,16069.7624,3684.8248,0,0,0.0,,0,0,35360,1,,,,,,,3696.9059,1370.0,50.0,735,,,,,,,125716.0,2015,663,660,0,0,0,0,0,,1.0,15.0,2015,1.0,6,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,2,31,,1,44,2,,0,0,7,2,57,440,440,1,0,0,1.0,1.0,,60.0,,80.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2769.23,2.0,2.0,2.0,,,18023.1091,4454.7584,0,0,0.0,,0,0,42998,1,,,,,,,4429.1921,1370.0,50.0,50,,,,,,,124501.0,2016,675,660,0,0,0,0,0,,1.0,15.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
107123554710998,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,1,62,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12615.3707,2999.2435,0,0,,,0,0,9224,1,,,2.0,,,,3167.6592,,,-1,,,,,,,125717.0,2015,663,660,0,0,0,0,0,13.0,,,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,1,63,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,30.0,,29.0,,,21.0,,,7.0,4.0,0.0,1,2.0,,1.0,1400.0,420.0,2.0,2.0,,,,12796.9409,3434.6417,0,0,0.0,0.0,0,0,4823,1,,,2.0,,,,3388.1536,6170.0,9600.0,-1,,,,,,,124502.0,2016,675,660,0,0,0,0,0,13.0,22.0,23.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,0,recruitment
107123554710998,4,1.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,1.0,7,3,58,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11133.0196,2765.302,0,0,,,0,0,9224,2,1.0,,,,,,2837.6238,,,-1,,,,,,,125718.0,2015,663,660,0,0,0,0,0,12.0,,,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,1.0,7,3,59,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12129.0076,2894.4594,0,0,,,0,0,4823,2,1.0,,,,,,2987.5764,,,-1,,,,,,,124503.0,2016,675,660,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,0,recruitment
123931070046613,4,2.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,2.0,7,1,61,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,60.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,2884.61,2.0,2.0,,,,11209.4832,2999.2435,0,0,0.0,,0,0,44796,1,,,,,,,2913.7814,6970.0,565.0,-1,,,,,,,125722.0,2015,663,660,0,0,0,0,0,,2.0,32.0,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,1,62,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,11105.9778,2980.7947,0,0,0.0,,0,0,8113,1,,,,,,,2940.4495,6970.0,565.0,-1,,,,,,,124508.0,2016,675,660,0,0,0,0,0,,2.0,32.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,1,recruitment
123931070046613,4,2.0,1,4,2,301,3011,1,1,17,16980,0,1.0,1.0,2.0,7,3,60,1.0,2,41,1,1.0,2,1,2,1,2,57,303,303,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12997.8227,3150.9452,0,0,,,0,0,44796,2,,,3.0,,,,3239.0995,,,-1,,,,,,,125723.0,2015,663,660,0,0,0,0,0,14.0,,,2015,1.0,1,8,2,301,3011,1,17,16980,0,1.0,1.0,2.0,7,3,61,1.0,2,41,1,1.0,1,2,1,2,57,303,303,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11852.0315,2830.6184,0,0,,,0,0,8113,2,,,3.0,,,,2911.5792,,,-1,,,,,,,124509.0,2016,675,660,0,0,0,0,0,14.0,,,2016,MIS4_to_MIS8,illinois,1,2015-2016,0,0,0,recruitment
